anchor,positive,negative
dev_queries/Q24715.jpg,references/R155309.jpg,train/T091118.jpg
dev_queries/Q06539.jpg,references/R511478.jpg,train/T098226.jpg
references/R892534.jpg,dev_queries/Q43144.jpg,train/T094688.jpg
dev_queries/Q26986.jpg,references/R312697.jpg,train/T022222.jpg
dev_queries/Q32773.jpg,references/R145801.jpg,train/T089953.jpg
references/R985951.jpg,dev_queries/Q04319.jpg,train/T056330.jpg
references/R015546.jpg,dev_queries/Q28179.jpg,train/T053160.jpg
dev_queries/Q40630.jpg,references/R514936.jpg,train/T088111.jpg
dev_queries/Q19027.jpg,references/R384217.jpg,train/T035276.jpg
references/R874955.jpg,dev_queries/Q30363.jpg,train/T014099.jpg
dev_queries/Q16300.jpg,references/R892255.jpg,train/T019692.jpg
references/R514377.jpg,dev_queries/Q25516.jpg,train/T034376.jpg
references/R991575.jpg,dev_queries/Q48880.jpg,train/T039434.jpg
dev_queries/Q40713.jpg,references/R917570.jpg,train/T064204.jpg
dev_queries/Q30051.jpg,references/R021157.jpg,train/T048380.jpg
references/R909515.jpg,dev_queries/Q29168.jpg,train/T042544.jpg
dev_queries/Q44916.jpg,references/R522749.jpg,train/T106929.jpg
references/R835483.jpg,dev_queries/Q49683.jpg,train/T013909.jpg
dev_queries/Q31334.jpg,references/R266641.jpg,train/T041505.jpg
references/R222863.jpg,dev_queries/Q35313.jpg,train/T040065.jpg
references/R892740.jpg,dev_queries/Q49327.jpg,train/T079584.jpg
dev_queries/Q29675.jpg,references/R696773.jpg,train/T051172.jpg
dev_queries/Q45336.jpg,references/R202550.jpg,train/T053285.jpg
references/R016654.jpg,dev_queries/Q25224.jpg,train/T061054.jpg
dev_queries/Q13401.jpg,references/R115008.jpg,train/T096812.jpg
references/R444715.jpg,dev_queries/Q42219.jpg,train/T057763.jpg
dev_queries/Q46841.jpg,references/R917289.jpg,train/T039437.jpg
references/R973552.jpg,dev_queries/Q36739.jpg,train/T103514.jpg
dev_queries/Q18821.jpg,references/R553758.jpg,train/T101675.jpg
dev_queries/Q46364.jpg,references/R442407.jpg,train/T016311.jpg
dev_queries/Q45687.jpg,references/R860153.jpg,train/T056946.jpg
dev_queries/Q17190.jpg,references/R902637.jpg,train/T054356.jpg
references/R021157.jpg,dev_queries/Q30051.jpg,train/T078890.jpg
dev_queries/Q49007.jpg,references/R019758.jpg,train/T063439.jpg
dev_queries/Q44910.jpg,references/R675081.jpg,train/T008610.jpg
dev_queries/Q29195.jpg,references/R849571.jpg,train/T036344.jpg
references/R323361.jpg,dev_queries/Q30844.jpg,train/T027585.jpg
references/R394564.jpg,dev_queries/Q35992.jpg,train/T088396.jpg
references/R499526.jpg,dev_queries/Q35282.jpg,train/T087322.jpg
dev_queries/Q02364.jpg,references/R242384.jpg,train/T066310.jpg
dev_queries/Q42214.jpg,references/R921973.jpg,train/T010798.jpg
dev_queries/Q48461.jpg,references/R214708.jpg,train/T104491.jpg
dev_queries/Q43112.jpg,references/R647260.jpg,train/T093101.jpg
references/R168111.jpg,dev_queries/Q38062.jpg,train/T019909.jpg
dev_queries/Q04869.jpg,references/R554802.jpg,train/T078969.jpg
references/R909952.jpg,dev_queries/Q25284.jpg,train/T041015.jpg
dev_queries/Q33203.jpg,references/R299806.jpg,train/T044513.jpg
dev_queries/Q15161.jpg,references/R724675.jpg,train/T080535.jpg
dev_queries/Q03556.jpg,references/R053726.jpg,train/T083492.jpg
dev_queries/Q47806.jpg,references/R405409.jpg,train/T020311.jpg
dev_queries/Q44635.jpg,references/R453189.jpg,train/T022928.jpg
references/R623614.jpg,dev_queries/Q40731.jpg,train/T049237.jpg
references/R357608.jpg,dev_queries/Q42272.jpg,train/T026850.jpg
references/R235331.jpg,dev_queries/Q38023.jpg,train/T087827.jpg
references/R183095.jpg,dev_queries/Q40506.jpg,train/T075037.jpg
dev_queries/Q40313.jpg,references/R172669.jpg,train/T081611.jpg
dev_queries/Q27229.jpg,references/R804903.jpg,train/T094571.jpg
references/R032038.jpg,dev_queries/Q49112.jpg,train/T069090.jpg
dev_queries/Q29195.jpg,references/R849571.jpg,train/T094713.jpg
references/R035679.jpg,dev_queries/Q41493.jpg,train/T088156.jpg
dev_queries/Q37433.jpg,references/R030216.jpg,train/T062291.jpg
references/R019809.jpg,dev_queries/Q25280.jpg,train/T098998.jpg
dev_queries/Q48878.jpg,references/R676729.jpg,train/T056719.jpg
dev_queries/Q47022.jpg,references/R088909.jpg,train/T046829.jpg
references/R782866.jpg,dev_queries/Q31349.jpg,train/T084195.jpg
references/R113727.jpg,dev_queries/Q31629.jpg,train/T046939.jpg
references/R278573.jpg,dev_queries/Q13272.jpg,train/T040065.jpg
dev_queries/Q26041.jpg,references/R766667.jpg,train/T039874.jpg
dev_queries/Q08744.jpg,references/R468883.jpg,train/T091420.jpg
references/R872720.jpg,dev_queries/Q32852.jpg,train/T075883.jpg
references/R685814.jpg,dev_queries/Q39292.jpg,train/T025551.jpg
dev_queries/Q38938.jpg,references/R270645.jpg,train/T054594.jpg
references/R178260.jpg,dev_queries/Q43860.jpg,train/T063508.jpg
references/R418330.jpg,dev_queries/Q48564.jpg,train/T095253.jpg
dev_queries/Q37048.jpg,references/R335284.jpg,train/T102039.jpg
references/R589975.jpg,dev_queries/Q39443.jpg,train/T036676.jpg
references/R473785.jpg,dev_queries/Q29734.jpg,train/T028224.jpg
references/R299806.jpg,dev_queries/Q33203.jpg,train/T098097.jpg
dev_queries/Q26149.jpg,references/R745983.jpg,train/T024168.jpg
dev_queries/Q41027.jpg,references/R022743.jpg,train/T093052.jpg
dev_queries/Q16249.jpg,references/R684679.jpg,train/T074624.jpg
dev_queries/Q31234.jpg,references/R915562.jpg,train/T054240.jpg
dev_queries/Q25397.jpg,references/R090628.jpg,train/T044826.jpg
dev_queries/Q22447.jpg,references/R961948.jpg,train/T101443.jpg
dev_queries/Q20419.jpg,references/R438402.jpg,train/T015651.jpg
dev_queries/Q29727.jpg,references/R483781.jpg,train/T020001.jpg
references/R677057.jpg,dev_queries/Q45976.jpg,train/T027662.jpg
references/R829271.jpg,dev_queries/Q03511.jpg,train/T059006.jpg
dev_queries/Q43518.jpg,references/R341720.jpg,train/T051689.jpg
dev_queries/Q17190.jpg,references/R902637.jpg,train/T075498.jpg
references/R259777.jpg,dev_queries/Q26038.jpg,train/T024857.jpg
references/R669826.jpg,dev_queries/Q28828.jpg,train/T093025.jpg
references/R427223.jpg,dev_queries/Q30499.jpg,train/T008972.jpg
references/R400310.jpg,dev_queries/Q46753.jpg,train/T024736.jpg
dev_queries/Q25224.jpg,references/R016654.jpg,train/T026623.jpg
references/R676878.jpg,dev_queries/Q40982.jpg,train/T045664.jpg
references/R019007.jpg,dev_queries/Q27858.jpg,train/T013991.jpg
references/R280565.jpg,dev_queries/Q39160.jpg,train/T097243.jpg
dev_queries/Q46004.jpg,references/R427741.jpg,train/T064204.jpg
dev_queries/Q44437.jpg,references/R481909.jpg,train/T019085.jpg
references/R991575.jpg,dev_queries/Q48880.jpg,train/T085134.jpg
dev_queries/Q27460.jpg,references/R890455.jpg,train/T003807.jpg
references/R755561.jpg,dev_queries/Q17387.jpg,train/T041526.jpg
references/R413133.jpg,dev_queries/Q11354.jpg,train/T065240.jpg
dev_queries/Q28517.jpg,references/R463216.jpg,train/T037731.jpg
references/R405409.jpg,dev_queries/Q47806.jpg,train/T017086.jpg
references/R201473.jpg,dev_queries/Q07548.jpg,train/T022780.jpg
references/R090628.jpg,dev_queries/Q25397.jpg,train/T078256.jpg
dev_queries/Q49112.jpg,references/R032038.jpg,train/T060347.jpg
references/R233172.jpg,dev_queries/Q33193.jpg,train/T073935.jpg
references/R444392.jpg,dev_queries/Q04718.jpg,train/T085745.jpg
references/R248445.jpg,dev_queries/Q35552.jpg,train/T017116.jpg
dev_queries/Q40700.jpg,references/R966556.jpg,train/T069716.jpg
references/R832520.jpg,dev_queries/Q21176.jpg,train/T038007.jpg
dev_queries/Q42129.jpg,references/R771205.jpg,train/T017941.jpg
dev_queries/Q20708.jpg,references/R848442.jpg,train/T021527.jpg
dev_queries/Q30910.jpg,references/R617911.jpg,train/T088447.jpg
references/R396561.jpg,dev_queries/Q32569.jpg,train/T085532.jpg
references/R695506.jpg,dev_queries/Q10504.jpg,train/T085932.jpg
references/R822073.jpg,dev_queries/Q37325.jpg,train/T060234.jpg
references/R752014.jpg,dev_queries/Q41499.jpg,train/T078771.jpg
references/R529655.jpg,dev_queries/Q30500.jpg,train/T008176.jpg
dev_queries/Q08402.jpg,references/R227841.jpg,train/T018538.jpg
references/R822073.jpg,dev_queries/Q37325.jpg,train/T051512.jpg
references/R829271.jpg,dev_queries/Q03511.jpg,train/T019127.jpg
references/R675081.jpg,dev_queries/Q44910.jpg,train/T041503.jpg
references/R438125.jpg,dev_queries/Q20533.jpg,train/T077153.jpg
references/R776508.jpg,dev_queries/Q32911.jpg,train/T077273.jpg
dev_queries/Q31482.jpg,references/R597187.jpg,train/T087834.jpg
references/R540735.jpg,dev_queries/Q24789.jpg,train/T018967.jpg
references/R983831.jpg,dev_queries/Q44694.jpg,train/T020149.jpg
references/R378717.jpg,dev_queries/Q23653.jpg,train/T096944.jpg
references/R286923.jpg,dev_queries/Q07580.jpg,train/T059904.jpg
dev_queries/Q48138.jpg,references/R295281.jpg,train/T069046.jpg
dev_queries/Q49180.jpg,references/R787517.jpg,train/T041982.jpg
dev_queries/Q29189.jpg,references/R118022.jpg,train/T017768.jpg
dev_queries/Q39267.jpg,references/R835642.jpg,train/T038550.jpg
dev_queries/Q39126.jpg,references/R503382.jpg,train/T045430.jpg
references/R521175.jpg,dev_queries/Q28221.jpg,train/T014231.jpg
references/R742753.jpg,dev_queries/Q31151.jpg,train/T075398.jpg
references/R757362.jpg,dev_queries/Q20337.jpg,train/T078932.jpg
references/R679519.jpg,dev_queries/Q27337.jpg,train/T076733.jpg
references/R966781.jpg,dev_queries/Q13661.jpg,train/T042394.jpg
dev_queries/Q04020.jpg,references/R680881.jpg,train/T096614.jpg
references/R213069.jpg,dev_queries/Q48945.jpg,train/T074585.jpg
dev_queries/Q03820.jpg,references/R286887.jpg,train/T074130.jpg
dev_queries/Q18821.jpg,references/R553758.jpg,train/T064366.jpg
references/R018813.jpg,dev_queries/Q38713.jpg,train/T014145.jpg
dev_queries/Q32984.jpg,references/R420637.jpg,train/T099017.jpg
references/R495145.jpg,dev_queries/Q28759.jpg,train/T028030.jpg
dev_queries/Q46894.jpg,references/R074799.jpg,train/T015444.jpg
dev_queries/Q40946.jpg,references/R494162.jpg,train/T051410.jpg
references/R749245.jpg,dev_queries/Q34716.jpg,train/T008715.jpg
dev_queries/Q28801.jpg,references/R570550.jpg,train/T019918.jpg
dev_queries/Q26986.jpg,references/R312697.jpg,train/T087210.jpg
dev_queries/Q30857.jpg,references/R133955.jpg,train/T102207.jpg
dev_queries/Q48945.jpg,references/R213069.jpg,train/T056826.jpg
dev_queries/Q31276.jpg,references/R748822.jpg,train/T034995.jpg
dev_queries/Q05552.jpg,references/R955061.jpg,train/T025674.jpg
dev_queries/Q34721.jpg,references/R460840.jpg,train/T006017.jpg
dev_queries/Q22447.jpg,references/R961948.jpg,train/T013285.jpg
dev_queries/Q34971.jpg,references/R629739.jpg,train/T038554.jpg
dev_queries/Q32954.jpg,references/R241189.jpg,train/T049331.jpg
dev_queries/Q47967.jpg,references/R945539.jpg,train/T096100.jpg
references/R235331.jpg,dev_queries/Q38023.jpg,train/T033799.jpg
dev_queries/Q11913.jpg,references/R137656.jpg,train/T067772.jpg
dev_queries/Q15518.jpg,references/R670478.jpg,train/T001177.jpg
dev_queries/Q00049.jpg,references/R217235.jpg,train/T009484.jpg
references/R299806.jpg,dev_queries/Q33203.jpg,train/T093220.jpg
references/R259777.jpg,dev_queries/Q26038.jpg,train/T075740.jpg
dev_queries/Q29224.jpg,references/R269667.jpg,train/T012903.jpg
references/R242384.jpg,dev_queries/Q02364.jpg,train/T034344.jpg
dev_queries/Q48171.jpg,references/R349199.jpg,train/T062452.jpg
dev_queries/Q42289.jpg,references/R074709.jpg,train/T014726.jpg
references/R131146.jpg,dev_queries/Q26970.jpg,train/T016293.jpg
dev_queries/Q48344.jpg,references/R577024.jpg,train/T064491.jpg
dev_queries/Q30059.jpg,references/R311213.jpg,train/T052603.jpg
references/R848906.jpg,dev_queries/Q03176.jpg,train/T052133.jpg
dev_queries/Q28253.jpg,references/R853737.jpg,train/T019846.jpg
dev_queries/Q47386.jpg,references/R089387.jpg,train/T016919.jpg
dev_queries/Q40055.jpg,references/R035917.jpg,train/T056936.jpg
dev_queries/Q27509.jpg,references/R745123.jpg,train/T052918.jpg
references/R470940.jpg,dev_queries/Q30100.jpg,train/T072870.jpg
dev_queries/Q42810.jpg,references/R554856.jpg,train/T012615.jpg
references/R276745.jpg,dev_queries/Q49035.jpg,train/T055688.jpg
dev_queries/Q31713.jpg,references/R021176.jpg,train/T083153.jpg
dev_queries/Q44380.jpg,references/R021479.jpg,train/T006868.jpg
dev_queries/Q46350.jpg,references/R609080.jpg,train/T076915.jpg
dev_queries/Q27915.jpg,references/R265285.jpg,train/T065007.jpg
dev_queries/Q27949.jpg,references/R974920.jpg,train/T014699.jpg
references/R494162.jpg,dev_queries/Q40946.jpg,train/T093308.jpg
references/R539302.jpg,dev_queries/Q41236.jpg,train/T028515.jpg
references/R435162.jpg,dev_queries/Q44387.jpg,train/T096563.jpg
references/R877518.jpg,dev_queries/Q35066.jpg,train/T049339.jpg
dev_queries/Q35402.jpg,references/R226621.jpg,train/T026612.jpg
references/R804903.jpg,dev_queries/Q27229.jpg,train/T017315.jpg
dev_queries/Q42096.jpg,references/R847699.jpg,train/T026942.jpg
references/R790744.jpg,dev_queries/Q11944.jpg,train/T025628.jpg
dev_queries/Q31110.jpg,references/R638511.jpg,train/T096925.jpg
dev_queries/Q37337.jpg,references/R502697.jpg,train/T055373.jpg
references/R494310.jpg,dev_queries/Q16013.jpg,train/T025586.jpg
dev_queries/Q42946.jpg,references/R446201.jpg,train/T096019.jpg
dev_queries/Q27258.jpg,references/R062565.jpg,train/T014108.jpg
references/R183095.jpg,dev_queries/Q40506.jpg,train/T099919.jpg
dev_queries/Q30753.jpg,references/R245923.jpg,train/T025841.jpg
references/R800874.jpg,dev_queries/Q12066.jpg,train/T029961.jpg
dev_queries/Q26028.jpg,references/R884465.jpg,train/T057126.jpg
dev_queries/Q45529.jpg,references/R814700.jpg,train/T011548.jpg
dev_queries/Q31810.jpg,references/R780505.jpg,train/T061670.jpg
dev_queries/Q19209.jpg,references/R875901.jpg,train/T093913.jpg
references/R683705.jpg,dev_queries/Q30728.jpg,train/T056355.jpg
references/R154840.jpg,dev_queries/Q32778.jpg,train/T073172.jpg
dev_queries/Q33607.jpg,references/R143580.jpg,train/T069099.jpg
dev_queries/Q35282.jpg,references/R499526.jpg,train/T062712.jpg
references/R179784.jpg,dev_queries/Q34427.jpg,train/T031323.jpg
references/R349199.jpg,dev_queries/Q48171.jpg,train/T027712.jpg
dev_queries/Q38442.jpg,references/R315894.jpg,train/T063787.jpg
dev_queries/Q20708.jpg,references/R848442.jpg,train/T061408.jpg
dev_queries/Q33609.jpg,references/R833723.jpg,train/T034397.jpg
dev_queries/Q45912.jpg,references/R636765.jpg,train/T013278.jpg
references/R762277.jpg,dev_queries/Q26063.jpg,train/T103904.jpg
dev_queries/Q30013.jpg,references/R338444.jpg,train/T090744.jpg
dev_queries/Q37326.jpg,references/R631541.jpg,train/T077989.jpg
dev_queries/Q32907.jpg,references/R081562.jpg,train/T009036.jpg
references/R089300.jpg,dev_queries/Q30486.jpg,train/T096749.jpg
dev_queries/Q36166.jpg,references/R035388.jpg,train/T058180.jpg
dev_queries/Q31151.jpg,references/R742753.jpg,train/T088796.jpg
dev_queries/Q41980.jpg,references/R892215.jpg,train/T079452.jpg
dev_queries/Q25750.jpg,references/R427221.jpg,train/T034915.jpg
references/R100580.jpg,dev_queries/Q46243.jpg,train/T032146.jpg
dev_queries/Q43352.jpg,references/R692928.jpg,train/T039880.jpg
dev_queries/Q43048.jpg,references/R890630.jpg,train/T006548.jpg
dev_queries/Q29224.jpg,references/R269667.jpg,train/T069406.jpg
references/R906012.jpg,dev_queries/Q17839.jpg,train/T006112.jpg
references/R394564.jpg,dev_queries/Q35992.jpg,train/T091032.jpg
dev_queries/Q44384.jpg,references/R916367.jpg,train/T055001.jpg
references/R192817.jpg,dev_queries/Q39240.jpg,train/T106071.jpg
dev_queries/Q27845.jpg,references/R735163.jpg,train/T076694.jpg
dev_queries/Q15021.jpg,references/R911875.jpg,train/T087767.jpg
dev_queries/Q35279.jpg,references/R293201.jpg,train/T019716.jpg
references/R835642.jpg,dev_queries/Q39267.jpg,train/T080761.jpg
dev_queries/Q35559.jpg,references/R374085.jpg,train/T028663.jpg
references/R997457.jpg,dev_queries/Q03998.jpg,train/T045951.jpg
references/R843059.jpg,dev_queries/Q34072.jpg,train/T080438.jpg
dev_queries/Q40754.jpg,references/R839378.jpg,train/T017289.jpg
dev_queries/Q40467.jpg,references/R954394.jpg,train/T011759.jpg
references/R504442.jpg,dev_queries/Q47117.jpg,train/T025349.jpg
references/R295281.jpg,dev_queries/Q48138.jpg,train/T060905.jpg
references/R711058.jpg,dev_queries/Q17694.jpg,train/T076813.jpg
references/R070442.jpg,dev_queries/Q25764.jpg,train/T017801.jpg
references/R474854.jpg,dev_queries/Q32171.jpg,train/T092737.jpg
dev_queries/Q09369.jpg,references/R301763.jpg,train/T089204.jpg
dev_queries/Q11331.jpg,references/R834357.jpg,train/T027586.jpg
references/R712844.jpg,dev_queries/Q10091.jpg,train/T100526.jpg
dev_queries/Q33440.jpg,references/R951274.jpg,train/T047281.jpg
references/R430449.jpg,dev_queries/Q37503.jpg,train/T007032.jpg
references/R933917.jpg,dev_queries/Q45216.jpg,train/T004173.jpg
dev_queries/Q38697.jpg,references/R518380.jpg,train/T092814.jpg
dev_queries/Q33381.jpg,references/R842408.jpg,train/T065408.jpg
references/R724675.jpg,dev_queries/Q15161.jpg,train/T007495.jpg
dev_queries/Q02664.jpg,references/R903201.jpg,train/T066245.jpg
dev_queries/Q29867.jpg,references/R492358.jpg,train/T023360.jpg
references/R761366.jpg,dev_queries/Q25654.jpg,train/T096375.jpg
dev_queries/Q07850.jpg,references/R198570.jpg,train/T032757.jpg
references/R179784.jpg,dev_queries/Q34427.jpg,train/T026609.jpg
dev_queries/Q08252.jpg,references/R099116.jpg,train/T087943.jpg
dev_queries/Q25341.jpg,references/R475350.jpg,train/T065281.jpg
dev_queries/Q30910.jpg,references/R617911.jpg,train/T024382.jpg
references/R582160.jpg,dev_queries/Q37360.jpg,train/T053776.jpg
references/R170701.jpg,dev_queries/Q35544.jpg,train/T059238.jpg
dev_queries/Q32200.jpg,references/R659159.jpg,train/T052371.jpg
dev_queries/Q05252.jpg,references/R524615.jpg,train/T083200.jpg
references/R455888.jpg,dev_queries/Q48860.jpg,train/T077728.jpg
references/R617911.jpg,dev_queries/Q30910.jpg,train/T097611.jpg
dev_queries/Q10597.jpg,references/R824687.jpg,train/T050758.jpg
dev_queries/Q49327.jpg,references/R892740.jpg,train/T053845.jpg
dev_queries/Q33607.jpg,references/R143580.jpg,train/T043920.jpg
dev_queries/Q33590.jpg,references/R876935.jpg,train/T035833.jpg
dev_queries/Q35180.jpg,references/R370426.jpg,train/T070233.jpg
dev_queries/Q36762.jpg,references/R882182.jpg,train/T082415.jpg
dev_queries/Q46030.jpg,references/R190453.jpg,train/T037458.jpg
references/R190453.jpg,dev_queries/Q46030.jpg,train/T064852.jpg
dev_queries/Q19724.jpg,references/R265621.jpg,train/T026056.jpg
references/R178808.jpg,dev_queries/Q46234.jpg,train/T010980.jpg
references/R131146.jpg,dev_queries/Q26970.jpg,train/T085980.jpg
references/R260528.jpg,dev_queries/Q45762.jpg,train/T088599.jpg
references/R196979.jpg,dev_queries/Q39420.jpg,train/T080993.jpg
dev_queries/Q43860.jpg,references/R178260.jpg,train/T022987.jpg
references/R383047.jpg,dev_queries/Q33246.jpg,train/T011607.jpg
references/R162893.jpg,dev_queries/Q37488.jpg,train/T038086.jpg
references/R175957.jpg,dev_queries/Q41714.jpg,train/T103943.jpg
references/R338310.jpg,dev_queries/Q32316.jpg,train/T082707.jpg
dev_queries/Q34793.jpg,references/R993200.jpg,train/T074183.jpg
references/R394053.jpg,dev_queries/Q28845.jpg,train/T020900.jpg
dev_queries/Q35625.jpg,references/R119255.jpg,train/T011583.jpg
dev_queries/Q43860.jpg,references/R178260.jpg,train/T076995.jpg
references/R008712.jpg,dev_queries/Q28955.jpg,train/T078443.jpg
references/R626401.jpg,dev_queries/Q24982.jpg,train/T092397.jpg
references/R288840.jpg,dev_queries/Q17522.jpg,train/T093162.jpg
dev_queries/Q42592.jpg,references/R579192.jpg,train/T057763.jpg
dev_queries/Q00049.jpg,references/R217235.jpg,train/T096792.jpg
dev_queries/Q18173.jpg,references/R851272.jpg,train/T085447.jpg
dev_queries/Q15903.jpg,references/R533682.jpg,train/T018279.jpg
dev_queries/Q25397.jpg,references/R090628.jpg,train/T017936.jpg
references/R776508.jpg,dev_queries/Q32911.jpg,train/T016345.jpg
references/R233172.jpg,dev_queries/Q33193.jpg,train/T072441.jpg
dev_queries/Q28166.jpg,references/R444979.jpg,train/T046874.jpg
dev_queries/Q19724.jpg,references/R265621.jpg,train/T008965.jpg
dev_queries/Q26028.jpg,references/R884465.jpg,train/T018761.jpg
references/R906581.jpg,dev_queries/Q47043.jpg,train/T078734.jpg
dev_queries/Q38330.jpg,references/R475970.jpg,train/T016535.jpg
references/R767496.jpg,dev_queries/Q00433.jpg,train/T062920.jpg
dev_queries/Q36310.jpg,references/R306838.jpg,train/T007070.jpg
dev_queries/Q19829.jpg,references/R011487.jpg,train/T016063.jpg
references/R917289.jpg,dev_queries/Q46841.jpg,train/T087440.jpg
references/R406365.jpg,dev_queries/Q26558.jpg,train/T083685.jpg
dev_queries/Q46350.jpg,references/R609080.jpg,train/T015869.jpg
references/R518277.jpg,dev_queries/Q36060.jpg,train/T093387.jpg
references/R537480.jpg,dev_queries/Q43927.jpg,train/T048923.jpg
dev_queries/Q30481.jpg,references/R073404.jpg,train/T013948.jpg
dev_queries/Q23539.jpg,references/R297040.jpg,train/T026753.jpg
dev_queries/Q42289.jpg,references/R074709.jpg,train/T075803.jpg
dev_queries/Q38259.jpg,references/R829103.jpg,train/T053822.jpg
dev_queries/Q29189.jpg,references/R118022.jpg,train/T073691.jpg
references/R407596.jpg,dev_queries/Q43825.jpg,train/T088849.jpg
references/R909952.jpg,dev_queries/Q25284.jpg,train/T063410.jpg
dev_queries/Q01941.jpg,references/R440226.jpg,train/T076236.jpg
references/R934602.jpg,dev_queries/Q48618.jpg,train/T048413.jpg
references/R266641.jpg,dev_queries/Q31334.jpg,train/T014385.jpg
dev_queries/Q14787.jpg,references/R436663.jpg,train/T092937.jpg
dev_queries/Q47967.jpg,references/R945539.jpg,train/T048319.jpg
references/R043507.jpg,dev_queries/Q01663.jpg,train/T089372.jpg
dev_queries/Q14157.jpg,references/R660429.jpg,train/T071051.jpg
references/R717029.jpg,dev_queries/Q33392.jpg,train/T045369.jpg
references/R915562.jpg,dev_queries/Q31234.jpg,train/T067541.jpg
references/R553758.jpg,dev_queries/Q18821.jpg,train/T075182.jpg
references/R985951.jpg,dev_queries/Q04319.jpg,train/T089694.jpg
references/R858337.jpg,dev_queries/Q47316.jpg,train/T096285.jpg
references/R113727.jpg,dev_queries/Q31629.jpg,train/T095446.jpg
dev_queries/Q06505.jpg,references/R425356.jpg,train/T087436.jpg
dev_queries/Q33653.jpg,references/R688394.jpg,train/T037171.jpg
dev_queries/Q46204.jpg,references/R691237.jpg,train/T093573.jpg
references/R843207.jpg,dev_queries/Q48051.jpg,train/T105066.jpg
dev_queries/Q14157.jpg,references/R660429.jpg,train/T056602.jpg
references/R135976.jpg,dev_queries/Q40742.jpg,train/T024853.jpg
references/R735163.jpg,dev_queries/Q27845.jpg,train/T014881.jpg
dev_queries/Q41282.jpg,references/R713342.jpg,train/T060926.jpg
references/R197294.jpg,dev_queries/Q42756.jpg,train/T014338.jpg
references/R892534.jpg,dev_queries/Q43144.jpg,train/T008831.jpg
dev_queries/Q32013.jpg,references/R860344.jpg,train/T050485.jpg
dev_queries/Q33440.jpg,references/R951274.jpg,train/T011321.jpg
references/R410956.jpg,dev_queries/Q19167.jpg,train/T032472.jpg
dev_queries/Q31042.jpg,references/R769319.jpg,train/T059150.jpg
dev_queries/Q49781.jpg,references/R178267.jpg,train/T031317.jpg
references/R915562.jpg,dev_queries/Q31234.jpg,train/T065741.jpg
references/R540561.jpg,dev_queries/Q42572.jpg,train/T044683.jpg
references/R003942.jpg,dev_queries/Q49873.jpg,train/T095276.jpg
dev_queries/Q27788.jpg,references/R427442.jpg,train/T028819.jpg
references/R523063.jpg,dev_queries/Q44585.jpg,train/T062471.jpg
references/R385032.jpg,dev_queries/Q18236.jpg,train/T054880.jpg
references/R842636.jpg,dev_queries/Q39401.jpg,train/T090318.jpg
references/R503382.jpg,dev_queries/Q39126.jpg,train/T097220.jpg
dev_queries/Q42096.jpg,references/R847699.jpg,train/T048699.jpg
references/R605727.jpg,dev_queries/Q41943.jpg,train/T024330.jpg
dev_queries/Q06764.jpg,references/R107943.jpg,train/T016996.jpg
dev_queries/Q24715.jpg,references/R155309.jpg,train/T010508.jpg
references/R720754.jpg,dev_queries/Q47833.jpg,train/T044350.jpg
references/R745123.jpg,dev_queries/Q27509.jpg,train/T009560.jpg
dev_queries/Q44604.jpg,references/R038838.jpg,train/T071184.jpg
dev_queries/Q36060.jpg,references/R518277.jpg,train/T066234.jpg
dev_queries/Q43378.jpg,references/R465432.jpg,train/T015207.jpg
references/R148156.jpg,dev_queries/Q42932.jpg,train/T043026.jpg
references/R031016.jpg,dev_queries/Q30024.jpg,train/T015294.jpg
dev_queries/Q39240.jpg,references/R192817.jpg,train/T016770.jpg
references/R905904.jpg,dev_queries/Q48338.jpg,train/T095160.jpg
references/R150451.jpg,dev_queries/Q37470.jpg,train/T064705.jpg
references/R963157.jpg,dev_queries/Q08288.jpg,train/T059652.jpg
references/R726741.jpg,dev_queries/Q37350.jpg,train/T094126.jpg
references/R156178.jpg,dev_queries/Q31922.jpg,train/T096185.jpg
references/R811666.jpg,dev_queries/Q32273.jpg,train/T030211.jpg
dev_queries/Q31051.jpg,references/R768899.jpg,train/T035184.jpg
references/R529367.jpg,dev_queries/Q41871.jpg,train/T020097.jpg
dev_queries/Q27712.jpg,references/R497946.jpg,train/T098538.jpg
references/R220204.jpg,dev_queries/Q17665.jpg,train/T084644.jpg
references/R178260.jpg,dev_queries/Q43860.jpg,train/T100713.jpg
references/R609441.jpg,dev_queries/Q43815.jpg,train/T058263.jpg
dev_queries/Q05834.jpg,references/R225725.jpg,train/T056797.jpg
dev_queries/Q21677.jpg,references/R418434.jpg,train/T087934.jpg
dev_queries/Q28925.jpg,references/R026140.jpg,train/T097825.jpg
references/R828969.jpg,dev_queries/Q44062.jpg,train/T079195.jpg
dev_queries/Q30573.jpg,references/R856599.jpg,train/T055418.jpg
references/R410005.jpg,dev_queries/Q38092.jpg,train/T100102.jpg
references/R154840.jpg,dev_queries/Q32778.jpg,train/T051562.jpg
dev_queries/Q27915.jpg,references/R265285.jpg,train/T083378.jpg
references/R851763.jpg,dev_queries/Q48185.jpg,train/T060116.jpg
dev_queries/Q30910.jpg,references/R617911.jpg,train/T057173.jpg
references/R967328.jpg,dev_queries/Q14463.jpg,train/T077064.jpg
dev_queries/Q26041.jpg,references/R766667.jpg,train/T062087.jpg
references/R583189.jpg,dev_queries/Q30020.jpg,train/T077115.jpg
